<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.13	38750.0	38783.9	38459.1	38680.9	44327	0	13
2024.06.14	38653.9	38698.9	38331.4	38605.9	51374	0	11
2024.06.17	38618.9	38926.0	38479.8	38879.0	63495	0	13
2024.06.18	38893.6	39021.1	38804.5	38916.5	69799	0	13
2024.06.19	38911.8	38946.8	38844.7	38861.7	25097	0	10
2024.06.20	38883.8	39330.4	38837.2	39210.0	74427	0	11
2024.06.21	39232.4	39335.8	39127.4	39230.7	74356	0	11
2024.06.24	39260.5	39666.6	39129.5	39516.3	74095	0	11
2024.06.25	39543.7	39600.9	39067.2	39163.7	72825	0	11
2024.06.26	39144.2	39265.6	38986.1	39163.4	69593	0	11
2024.06.27	39167.7	39332.5	39073.9	39211.8	75825	0	11
2024.06.28	39187.9	39511.3	38978.2	39225.3	81687	0	11
2024.07.01	39207.6	39512.2	39096.4	39207.0	78189	0	11
2024.07.02	39215.1	39410.7	39054.6	39371.1	73159	0	11
2024.07.03	39379.3	39487.7	39291.6	39359.2	53256	0	11
2024.07.04	39377.9	39509.2	39350.2	39406.9	26325	0	10
2024.07.05	39398.7	39450.5	39208.2	39389.8	65938	0	11
2024.07.08	39379.3	39741.4	39328.3	39407.7	50891	0	11
2024.07.09	39401.7	39555.4	39188.2	39335.7	49215	0	12
2024.07.10	39323.7	39801.3	39296.4	39751.3	50561	0	11
2024.07.11	39751.3	39942.4	39680.4	39845.3	65680	0	12
2024.07.12	39868.3	40320.4	39772.8	40075.8	59613	0	12
2024.07.15	40122.7	40418.5	40106.3	40316.3	69859	0	12
2024.07.16	40332.7	41066.5	40230.5	41028.7	68647	0	12
2024.07.17	41042.3	41314.7	40872.4	41313.7	82012	0	12
2024.07.18	41320.3	41448.5	40664.4	40757.3	85258	0	11
2024.07.19	40743.3	40783.4	40246.5	40318.4	86472	0	12
2024.07.22	40370.5	40531.5	40277.4	40468.7	81104	0	12
2024.07.23	40485.7	40587.2	40359.7	40376.7	72577	0	12
2024.07.24	40333.3	40367.7	39852.7	39987.7	80316	0	12
2024.07.25	39991.7	40482.6	39857.9	40034.3	99854	0	12
2024.07.26	40052.7	40798.4	40036.2	40664.4	86046	0	12
2024.07.29	40710.3	40876.4	40432.3	40591.5	71782	0	12
2024.07.30	40621.5	40927.5	40481.4	40608.5	71969	0	12
2024.07.31	40598.5	41260.5	40591.3	40903.5	73315	0	10
2024.08.01	40940.5	41146.5	40128.3	40264.5	86335	0	11
2024.08.02	40280.3	40281.5	39370.2	39651.0	87334	0	11
2024.08.05	39528.0	39617.3	38411.5	38874.7	124377	0	10
2024.08.06	38915.5	39479.5	38641.5	38917.0	109992	0	11
2024.08.07	38954.7	39503.5	38638.3	38667.7	103124	0	11
2024.08.08	38729.7	39553.5	38580.2	39517.5	93144	0	10
2024.08.09	39506.5	39651.6	39238.2	39483.9	74621	0	11
2024.08.12	39544.3	39639.4	39267.2	39390.7	74807	0	12
2024.08.13	39413.3	39830.5	39249.5	39775.3	74394	0	12
2024.08.14	39794.7	40103.5	39697.9	40083.7	75621	0	12
2024.08.15	40071.7	40634.7	40028.4	40605.7	67581	0	10
2024.08.16	40602.7	40753.4	40443.5	40707.8	68548	0	11
2024.08.19	40721.7	40957.4	40646.8	40892.3	61746	0	12
2024.08.20	40927.7	40995.3	40787.4	40878.7	59916	0	12
2024.08.21	40882.3	41014.4	40768.4	40932.3	64630	0	12
2024.08.22	40931.3	41075.9	40610.3	40775.5	60313	0	12
2024.08.23	40788.5	41237.5	40786.5	41204.5	50897	0	12
2024.08.26	41223.5	41468.5	41174.3	41245.5	46373	0	12
2024.08.27	41249.5	41333.5	41126.7	41289.5	44547	0	12
2024.08.28	41312.5	41405.5	40874.3	41204.5	50867	0	12
2024.08.29	41208.5	41635.5	41106.5	41438.0	58492	0	12
2024.08.30	41417.0	41612.0	41169.8	41580.4	50856	0	12
2024.09.02	41598.0	41618.0	41474.5	41602.0	16419	0	10
2024.09.03	41599.0	41600.0	40826.8	40991.0	57611	0	12
2024.09.04	40980.0	41227.8	40820.2	41002.0	63292	0	12
2024.09.05	41015.0	41144.2	40572.8	40842.0	60887	0	12
2024.09.06	40864.0	41068.0	40251.8	40259.8	71001	0	12
2024.09.09	40354.0	41070.0	40343.0	40902.0	58531	0	12
2024.09.10	40905.0	40996.5	40469.8	40795.0	57339	0	12
2024.09.11	40787.0	40962.0	40049.9	40889.0	65967	0	12
2024.09.12	40897.0	41174.0	40720.8	41138.0	54286	0	12
2024.09.13	41154.0	41591.0	41147.5	41450.8	56773	0	12
2024.09.16	41445.0	41812.0	41420.0	41666.0	43804	0	12
2024.09.17	41675.0	41904.0	41529.8	41690.0	52965	0	12
2024.09.18	41687.0	42062.9	41504.7	41617.0	53383	0	12
2024.09.19	41644.0	42240.8	41622.0	42122.0	63623	0	12
2024.09.20	42118.0	42200.0	41915.8	42100.8	50574	0	12
2024.09.23	42121.0	42238.0	41996.7	42158.0	45790	0	12
2024.09.24	42166.0	42342.0	42093.0	42242.0	45288	0	12
2024.09.25	42237.0	42369.9	41897.2	41951.0	45069	0	12
2024.09.26	41949.0	42293.0	41929.0	42242.0	46226	0	12
2024.09.27	42253.0	42708.0	42192.2	42327.0	47952	0	12
2024.09.30	42356.0	42432.5	41966.8	42328.0	49754	0	12
2024.10.01	42331.0	42384.0	41979.0	42174.0	57397	0	12
2024.10.02	42186.0	42310.0	42013.1	42275.0	53716	0	12
2024.10.03	42286.0	42311.0	41878.8	42028.0	54364	0	12
2024.10.04	42015.0	42394.2	41980.7	42357.4	51804	0	12
2024.10.07	42419.0	42450.0	41865.7	42005.0	52200	0	12
2024.10.08	42019.0	42178.0	41846.0	42113.0	45653	0	12
2024.10.09	42120.0	42619.0	42011.2	42559.0	43879	0	12
2024.10.10	42558.0	42604.0	42344.6	42521.0	46455	0	10
2024.10.11	42517.0	42944.2	42431.4	42874.2	40805	0	12
2024.10.14	42891.0	43205.0	42765.4	43202.0	36344	0	12
2024.10.15	43193.0	43236.8	42753.6	42790.0	49209	0	12
2024.10.16	42808.0	43164.2	42728.4	43132.0	41598	0	12
2024.10.17	43136.0	43351.2	43054.1	43295.0	45869	0	12
2024.10.18	43297.0	43382.2	43084.6	43338.2	39350	0	12
2024.10.21	43364.0	43386.5	42924.3	42999.0	44446	0	10
2024.10.22	42998.0	43100.2	42759.6	42805.0	47820	0	10
2024.10.23	42824.0	42884.0	42332.6	42499.0	48015	0	12
2024.10.24	42505.0	42574.0	42235.6	42434.0	46842	0	10
2024.10.25	42444.0	42644.2	42077.6	42120.6	47415	0	10
2024.10.28	42325.5	42541.2	42251.7	42473.0	50674	0	10
2024.10.29	42474.0	42552.2	42215.2	42358.0	50556	0	12
2024.10.30	42357.0	42522.2	42153.4	42212.0	52995	0	10
2024.10.31	42219.0	42223.5	41738.6	41813.0	60343	0	10
2024.11.01	41848.0	42370.2	41766.5	42078.2	54609	0	12
2024.11.04	41980.0	42169.5	41682.6	41863.0	54399	0	10
2024.11.05	41876.0	42351.0	41814.5	42350.0	48628	0	10
2024.11.06	42341.0	43872.0	42319.5	43866.0	71986	0	10
2024.11.07	43843.0	43930.5	43715.2	43848.0	48645	0	10
2024.11.08	43837.0	44212.2	43767.2	44065.6	44176	0	10
2024.11.11	44097.0	44552.2	44066.0	44353.0	37553	0	12
2024.11.12	44321.0	44476.0	43958.0	44002.0	45017	0	12
2024.11.13	43984.0	44207.2	43824.2	44059.0	51806	0	10
2024.11.14	44054.0	44191.3	43745.0	43818.0	52729	0	10
2024.11.15	43806.0	43808.0	43406.6	43511.4	57579	0	10
2024.11.18	43465.0	43586.9	43320.7	43448.4	46156	0	10
2024.11.19	43432.0	43556.5	42929.5	43337.0	59861	0	10
2024.11.20	43349.0	43527.6	43119.6	43517.3	53112	0	10
2024.11.21	43487.0	44094.9	43325.2	43935.8	60930	0	10
2024.11.22	43911.0	44404.4	43769.2	44395.6	59458	0	10
2024.11.25	44547.0	44884.6	44543.0	44832.0	49725	0	10
2024.11.26	44840.0	44972.0	44502.6	44949.0	52678	0	10
2024.11.27	44917.0	45086.2	44754.6	44810.0	42926	0	10
2024.11.28	44827.0	44948.2	44796.1	44923.6	14922	0	10
2024.11.29	44917.0	45152.2	44832.2	45030.6	32986	0	10
2024.12.02	45022.0	45101.2	44785.6	44848.0	38229	0	10
2024.12.03	44844.0	44960.5	44654.6	44858.0	35480	0	10
2024.12.04	44867.0	45156.2	44850.5	45083.0	41311	0	10
2024.12.05	45075.0	45141.2	44803.0	44846.0	41393	0	10
2024.12.06	44855.0	44978.0	44654.6	44691.6	37055	0	10
2024.12.09	44696.0	44809.0	44450.0	44466.0	43147	0	10
2024.12.10	44471.0	44556.2	44265.2	44363.4	39457	0	10
2024.12.11	44382.0	44451.5	44189.0	44193.0	38420	0	10
2024.12.12	44195.0	44290.2	43957.0	43994.4	44782	0	10
2024.12.13	43949.0	44120.0	43880.1	43917.7	50534	0	10
2024.12.16	43939.0	44098.7	43826.5	43842.0	42365	0	10
2024.12.17	43847.0	43896.5	43490.0	43603.0	47508	0	10
2024.12.18	43606.0	43855.2	42296.0	42493.0	58644	0	10
2024.12.19	42520.0	42912.0	42456.0	42519.0	79551	0	10
2024.12.20	42513.0	43344.2	42175.2	42949.4	74393	0	10
2024.12.23	43113.0	43172.5	42620.6	43011.0	59381	0	10
2024.12.24	43038.0	43360.4	42942.0	43338.4	30024	0	12
2024.12.26	43353.0	43454.4	43139.0	43392.0	38336	0	12
2024.12.27	43394.0	43424.5	42791.4	43068.4	55874	0	12
2024.12.30	43107.0	43111.0	42318.4	42656.0	63622	0	12
2024.12.31	42666.0	42842.4	42464.4	42608.0	55471	0	12
2025.01.02	42676.0	42999.2	42216.4	42466.5	70731	0	12
2025.01.03	42457.0	42828.4	42405.5	42746.4	45275	0	12
2025.01.06	42786.0	43168.2	42642.6	42777.0	55411	0	10
2025.01.07	42794.0	42975.2	42418.2	42545.0	60975	0	10
2025.01.08	42554.0	42710.0	42360.6	42656.0	60574	0	12
2025.01.09	42640.0	42682.0	42501.0	42598.5	19131	0	13
2025.01.10	42576.0	42680.5	41865.6	41994.4	68541	0	12
2025.01.13	41984.0	42360.0	41758.7	42354.0	66869	0	12
2025.01.14	42394.0	42624.0	42168.6	42613.0	61177	0	12
2025.01.15	42603.0	43373.2	42556.1	43278.0	48831	0	12
2025.01.16	43286.0	43377.3	43094.2	43140.4	59105	0	12
2025.01.17	43151.0	43684.2	43130.5	43505.2	49145	0	12
2025.01.20	43528.0	43829.2	43455.5	43689.2	25594	0	10
2025.01.21	43714.0	44105.0	43323.8	44080.0	51765	0	12
2025.01.22	44056.0	44247.2	44027.2	44180.0	37197	0	12
2025.01.23	44191.0	44593.0	44146.2	44568.0	37702	0	12
2025.01.24	44555.0	44607.8	44356.3	44421.4	40701	0	12
2025.01.27	44330.0	44785.0	43861.0	44744.0	75013	0	12
2025.01.28	44751.5	45016.2	44597.9	44866.0	56334	0	12
2025.01.29	44857.0	45001.6	44614.6	44829.0	53456	0	12
2025.01.30	44731.0	45061.2	44651.3	44935.0	50951	0	12
2025.01.31	44985.0	45102.5	44533.6	44557.6	53685	0	12
2025.02.03	44089.0	44707.0	43858.2	44634.0	83015	0	10
2025.02.04	44697.0	44707.0	44246.2	44559.0	60325	0	12
2025.02.05	44567.0	44956.0	44372.6	44956.0	50056	0	12
2025.02.06	44944.4	45088.5	44572.2	44707.0	46832	0	12
2025.02.07	44711.0	44877.2	44304.2	44327.4	55725	0	10
2025.02.10	44258.0	44656.0	44225.0	44506.0	42675	0	12
2025.02.11	44486.0	44675.2	44320.2	44629.0	43397	0	12
2025.02.12	44647.0	44663.5	44117.6	44434.0	53231	0	12
2025.02.13	44444.0	44808.2	44292.2	44770.0	52280	0	12
2025.02.14	44751.0	44788.5	44501.6	44541.6	40840	0	12
2025.02.17	44594.0	44690.2	44532.5	44672.4	11810	0	10
2025.02.18	44660.0	44680.1	44337.2	44568.0	41763	0	12
2025.02.19	44591.4	44658.0	44326.6	44596.0	40601	0	12
2025.02.20	44604.0	44616.8	43963.6	44185.0	47633	0	10
2025.02.21	44205.0	44269.0	43357.6	43419.6	56863	0	10
2025.02.24	43483.0	43782.1	43375.6	43533.0	61327	0	12
2025.02.25	43540.0	43808.2	43315.2	43710.0	70047	0	10
2025.02.26	43756.0	43906.2	43310.0	43465.0	64047	0	12
2025.02.27	43451.0	43937.2	43258.0	43305.0	74311	0	12
2025.02.28	43316.0	43900.2	43121.6	43817.2	78440	0	12
2025.03.03	43850.0	44087.2	42953.6	43298.0	83757	0	10
2025.03.04	43288.0	43336.8	42393.6	42804.0	97659	0	12
2025.03.05	42807.0	43178.2	42453.6	43041.0	95092	0	10
2025.03.06	43052.0	43083.3	42413.0	42668.0	88387	0	10
2025.03.07	42634.0	42942.2	42205.6	42819.2	91951	0	12
2025.03.10	42524.5	42705.5	41670.6	42006.0	91837	0	10
2025.03.11	41989.0	42135.0	41225.0	41485.3	105287	0	12
2025.03.12	41503.0	42036.0	41061.6	41374.0	83515	0	12
2025.03.13	41355.0	41505.2	40709.6	40917.0	87459	0	12
2025.03.14	40945.0	41563.6	40922.0	41451.3	76978	0	12
2025.03.17	41387.2	42066.6	41267.2	41898.7	65339	0	12
2025.03.18	41912.0	41940.5	41449.3	41618.8	66434	0	12
2025.03.19	41615.0	42230.2	41550.2	42022.0	60696	0	10
2025.03.20	42036.0	42294.2	41720.2	42001.0	66742	0	12
2025.03.21	41990.0	42034.2	41444.6	42009.2	67375	0	12
2025.03.24	42220.5	42677.0	42170.5	42596.4	47331	0	12
2025.03.25	42603.0	42736.0	42479.2	42633.0	46626	0	12
2025.03.26	42644.0	42862.6	42353.6	42431.0	55015	0	12
2025.03.27	42343.0	42597.5	42190.9	42340.0	70216	0	12
2025.03.28	42334.0	42397.3	41453.6	41455.6	64708	0	12
2025.03.31	41351.0	42171.2	41176.6	41968.0	76979	0	12
2025.04.01	41964.0	42172.9	41530.6	41982.0	82403	0	12
2025.04.02	41997.0	42593.0	41635.7	41760.0	84218	0	10
2025.04.03	41473.5	41583.5	40422.0	40453.0	109972	0	10
2025.04.04	40471.0	40508.8	38081.6	38241.6	138093	0	10
